time,title,description,object,confidence
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.91
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.55
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.87
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.56
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.88
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.87
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.50
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.88
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.87
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.57
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.54
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.66
00:00:03,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.51
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.91
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.91
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.59
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.50
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.62
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.86
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.55
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.87
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.85
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.59
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.86
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.83
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.96
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.85
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.81
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.54
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.52
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.96
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.85
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.76
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.59
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,traffic light,0.52
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.79
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.61
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.85
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.83
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.51
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.88
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.79
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.57
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.93
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.83
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.72
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.60
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.81
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.78
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.56
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.55
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.51
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.72
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.63
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.61
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.72
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.64
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.81
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.70
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.85
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.65
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.96
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.74
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.96
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.87
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.75
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.96
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.84
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.80
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.88
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.73
00:00:04,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.72
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.79
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.68
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.85
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.83
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.91
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.88
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.96
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.87
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.80
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.53
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.80
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.52
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.72
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.93
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.61
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.93
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.72
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.77
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.91
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.72
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.84
00:00:05,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.81
